,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure
7823,1347659,ETH,0.0,-0.9132758400000001,25839.330531198048,0.0,25839.330531198048,1.0,2.84,1607.88,2.84,1607.88,entry_initial_normal_long,0.17672203985651322,0.17672203985651322
7824,1347667,ETH,7.95199999999987,-0.9148662399999999,25846.36766495805,0.0,25846.36766495805,1.0,-2.84,1610.68,0.0,1607.88,close_trailing_long,0.0,0.0
7825,1347723,ETH,0.0,-0.9134381099999999,25845.454226848047,0.0,25845.454226848047,1.0,2.823,1617.85,2.823,1617.85,entry_initial_normal_long,0.17671156056741455,0.17671156056741455
7826,1347739,ETH,18.518880000000486,-0.917141886,25863.055964962048,0.0,25863.055964962048,1.0,-2.823,1624.41,0.0,1617.85,close_trailing_long,0.0,0.0
7827,1347771,ETH,0.0,-0.914273584,25862.14169137805,0.0,25862.14169137805,1.0,2.807,1628.56,2.807,1628.56,entry_initial_normal_long,0.17675906251507423,0.17675906251507423
7828,1348506,ETH,0.0,-1.22822,25860.913471378048,0.0,25860.913471378048,1.0,3.962,1550.0,6.769,1582.5776215098242,entry_trailing_normal_long,0.41423393384213536,0.41423393384213536
7829,1349043,ETH,0.0,-2.89602495,25858.017446428046,0.0,25858.017446428046,1.0,9.555,1515.45,16.324,1543.285510291595,entry_trailing_normal_long,0.9742662105551343,0.9742662105551343
7830,1350621,ETH,0.0,-6.472087409999999,25851.545359018048,0.0,25851.545359018048,1.0,23.043,1404.35,39.367,1461.9612802601164,entry_trailing_normal_long,2.2262897215900175,2.2262897215900175
7831,1351142,ETH,133.79739999999444,-11.537365423999999,25973.80539359404,0.0,25973.80539359404,1.0,-39.367,1465.36,0.0,1461.9612802601164,close_trailing_long,0.0,0.0
7832,1351245,ETH,0.0,-0.917956468,25972.88743712604,0.0,25972.88743712604,1.0,3.133,1464.98,3.133,1464.98,entry_initial_normal_long,0.1767143661293236,0.1767143661293236
7833,1351484,ETH,9.900280000000256,-0.9199365240000001,25981.86778060204,0.0,25981.86778060204,1.0,-3.133,1468.14,0.0,1464.98,close_trailing_long,0.0,0.0
7834,1351526,ETH,0.0,-0.91849375,25980.94928685204,0.0,25980.94928685204,1.0,3.125,1469.59,3.125,1469.59,entry_initial_normal_long,0.1767629311498665,0.1767629311498665
7835,1351539,ETH,15.187500000000398,-0.92153125,25995.21525560204,0.0,25995.21525560204,1.0,-3.125,1474.45,0.0,1469.59,close_trailing_long,0.0,0.0
7836,1351596,ETH,0.0,-0.91888449,25994.29637111204,0.0,25994.29637111204,1.0,3.099,1482.55,3.099,1482.55,entry_initial_normal_long,0.17674732889118977,0.17674732889118977
7837,1351614,ETH,23.42843999999983,-0.923570178,26016.80124093404,0.0,26016.80124093404,1.0,-3.099,1490.11,0.0,1482.55,close_trailing_long,0.0,0.0
7838,1351627,ETH,0.0,-0.9195740200000001,26015.88166691404,0.0,26015.88166691404,1.0,3.095,1485.58,3.095,1485.58,entry_initial_normal_long,0.17673320315902988,0.17673320315902988
7839,1351696,ETH,47.01305000000017,-0.9289766300000002,26061.96574028404,0.0,26061.96574028404,1.0,-3.095,1500.77,0.0,1485.58,close_trailing_long,0.0,0.0
7840,1351729,ETH,0.0,-0.9212324380000002,26061.04450784604,0.0,26061.04450784604,1.0,3.071,1499.89,3.071,1499.89,entry_initial_normal_long,0.1767451104507055,0.1767451104507055
